NodeID,CAM_YEAR,state_y,CAND_PTY_AFFILIATION
1247,2000,MN,REP
323,2000,MN,DFL
798,2000,MO,DEM
559,2000,MO,REP
194,2000,MO,REP
946,2000,MO,REP
1592,2000,MT,REP
616,2000,NE,REP
1519,2000,NE,REP
1913,2000,NH,REP
622,2000,NH,REP
573,2000,NJ,DEM
377,2000,NJ,DEM
1602,2000,NM,DEM
1713,2000,NM,REP
1565,2000,NV,REP
1083,2000,NY,REP
241,2000,NY,DEM
1403,2000,NY,REP
459,2000,NY,DEM
1400,2000,OH,REP
1154,2000,OH,REP
33,2000,OH,REP
493,2000,OH,REP
766,2000,OK,DEM
1000,2000,PA,DEM
1115,2000,PA,REP
1232,2000,PA,DEM
841,2000,PA,DEM
1404,2000,PA,DEM
1561,2000,PA,REP
282,2000,RI,DEM
712,2000,SC,REP
1094,2000,TX,DEM
115,2000,TX,REP
1765,2000,TX,REP
1853,2000,TX,DEM
1105,2000,UT,REP
1375,2000,UT,DEM
1518,2000,UT,DEM
872,2000,VA,REP
1679,2000,VA,REP
666,2000,VA,REP
756,2000,VA,REP
1464,2000,VA,DEM
284,2000,WA,DEM
1265,2000,WI,REP
1555,2000,WI,REP
61,2000,WV,REP
967,2000,AL,REP
594,2000,AL,REP
1149,2000,AL,DEM
1288,2000,AR,DEM
895,2000,AR,REP
827,2000,AZ,DEM
1269,2000,AZ,REP
1534,2000,AZ,DEM
601,2000,CA,REP
686,2000,CA,DEM
1898,2000,CA,DEM
1098,2000,CA,DEM
1562,2000,CA,REP
1309,2000,CA,DEM
1581,2000,CA,REP
1411,2000,CA,REP
649,2000,CA,DEM
1314,2000,CA,DEM
1108,2000,CA,DEM
1370,2000,CA,DEM
18,2000,CA,DEM
429,2000,CA,DEM
59,2000,CA,REP
1823,2000,CA,DEM
1256,2000,CA,REP
236,2000,CA,REP
1527,2000,CA,REP
486,2000,CA,DEM
507,2000,CA,DEM
987,2000,CA,DEM
1407,2000,CO,REP
1668,2000,CO,REP
1249,2000,CT,DEM
1219,2000,CT,REP
770,2000,DE,REP
752,2000,FL,REP
48,2000,FL,DEM
1012,2000,FL,REP
1808,2000,FL,DEM
339,2000,FL,REP
658,2000,FL,REP
1436,2000,FL,REP
172,2000,FL,DEM
892,2000,FL,DEM
1421,2000,FL,DEM
894,2000,FL,REP
212,2000,FL,DEM
1258,2000,GA,REP
26,2000,GA,DEM
775,2000,GA,REP
884,2000,GA,REP
1413,2000,GA,DEM
665,2000,GU,REP
1829,2000,GU,DEM
1486,2000,IA,DEM
1751,2000,ID,DEM
109,2000,ID,REP
434,2000,IL,DEM
1324,2000,IL,DEM
204,2000,IL,DEM
968,2000,IL,REP
964,2000,IL,DEM
466,2000,IL,REP
788,2000,IN,REP
740,2000,IN,REP
734,2000,IN,REP
596,2000,KY,DEM
1516,2000,MA,DEM
667,2000,MA,REP
1420,2000,MA,DEM
1813,2000,MA,REP
886,2000,MA,DEM
230,2000,MD,DEM
1905,2000,MD,DEM
620,2000,MD,REP
1773,2000,MI,DEM
1159,2000,MI,REP
1727,2000,MI,REP
610,2000,MI,DEM
793,2000,MI,REP
1266,2000,MI,REP
291,2000,MI,DEM
1443,2000,MN,DFL
1346,2000,MN,DEM
385,2000,MN,DFL
1786,2000,MO,REP
799,2000,NC,DEM
253,2000,NC,REP
55,2000,NC,REP
1857,2000,NC,DEM
1563,2000,ND,DEM
295,2000,NJ,REP
175,2000,NJ,REP
1018,2000,NJ,REP
1262,2000,NJ,DEM
335,2000,NJ,DEM
510,2000,NY,DEM
1300,2000,NY,REP
268,2000,NY,REP
1316,2000,NY,CRV
1022,2000,NY,REP
1817,2000,NY,DEM
1523,2000,NY,DEM
310,2000,NY,DEM
356,2000,NY,DEM
1405,2000,NY,REP
669,2000,NY,REP
1151,2000,NY,DEM
1580,2000,NY,REP
1526,2000,OH,REP
257,2000,OH,DEM
1160,2000,OH,REP
1234,2000,OH,REP
49,2000,OH,DEM
1572,2000,OH,REP
979,2000,OH,DEM
989,2000,OH,DEM
1197,2000,OK,REP
1027,2000,OR,DEM
159,2000,PA,DEM
662,2000,PA,DEM
684,2000,PA,DEM
1264,2000,PA,DEM
1161,2000,PA,DEM
1076,2000,PA,REP
1014,2000,PA,REP
1361,2000,PA,DEM
1038,2000,PA,REP
1373,2000,PA,DEM
1626,2000,PR,OTH
85,2000,SC,DEM
1745,2000,SC,DEM
1787,2000,SC,DEM
1849,2000,TN,REP
801,2000,TN,DEM
248,2000,TX,DEM
251,2000,TX,REP
461,2000,TX,REP
813,2000,TX,DEM
675,2000,TX,REP
1517,2000,TX,DEM
1799,2000,TX,DEM
198,2000,TX,DEM
1841,2000,UT,REP
1502,2000,UT,REP
623,2000,VA,REP
1711,2000,VA,DEM
186,2000,VA,REP
688,2000,VA,DEM
1020,2000,VI,IND
60,2000,WA,DEM
1425,2000,WA,REP
1118,2000,WA,REP
1195,2000,WA,DEM
923,2000,WA,REP
1497,2000,WI,REP
1459,2000,WI,DEM
618,2000,WI,DEM
1455,2000,WV,DEM
1892,2000,WV,DEM
746,2000,AL,REP
401,2000,AS,REP
439,2000,AZ,REP
1693,2000,AZ,REP
453,2000,AZ,REP
1127,2000,AZ,REP
297,2000,CA,DEM
158,2000,CA,DEM
1686,2000,CA,REP
758,2000,CA,DEM
523,2000,CA,DEM
681,2000,CA,REP
656,2000,CA,REP
1357,2000,CT,DEM
1667,2000,FL,REP
1868,2000,FL,REP
1001,2000,FL,REP
615,2000,GA,REP
1504,2000,GA,REP
1032,2000,IA,REP
1295,2000,IA,REP
782,2000,ID,REP
663,2000,IL,DEM
995,2000,IL,REP
120,2000,IL,DEM
993,2000,IL,REP
1869,2000,IL,REP
976,2000,IL,REP
1284,2000,IL,REP
511,2000,IN,DEM
1408,2000,IN,REP
1739,2000,IN,REP
1175,2000,IN,REP
1810,2000,KS,REP
532,2000,KY,REP
1318,2000,KY,REP
1851,2000,KY,DEM
326,2000,MA,DEM
1811,2000,MA,DEM
943,2000,MD,REP
1334,2000,ME,REP
604,2000,ME,DEM
765,2000,MI,REP
942,2000,MI,REP
1612,2000,MI,DEM
1087,2000,MN,REP
1388,2000,MO,DEM
1183,2000,MO,REP
533,2000,MS,REP
488,2000,MS,DEM
1025,2000,NC,REP
1135,2000,NC,REP
806,2000,NC,REP
1485,2000,NC,REP
791,2000,NE,REP
1372,2000,NJ,REP
1666,2000,NJ,REP
1003,2000,NY,DEM
553,2000,NY,DEM
1242,2000,NY,REP
900,2000,NY,RTL
396,2000,OH,REP
848,2000,OH,REP
1818,2000,OH,DEM
1498,2000,OH,REP
1286,2000,OH,REP
1294,2000,OK,REP
807,2000,OK,REP
1858,2000,OK,REP
303,2000,OK,REP
826,2000,OR,REP
725,2000,OR,REP
1867,2000,PA,REP
1158,2000,PA,DEM
140,2000,PA,DEM
951,2000,PA,REP
1248,2000,RI,DEM
443,2000,SC,REP
190,2000,SC,REP
1061,2000,TN,DEM
1148,2000,TN,REP
873,2000,TN,DEM
15,2000,TX,REP
136,2000,TX,DEM
491,2000,TX,REP
819,2000,TX,REP
880,2000,TX,REP
738,2000,TX,DEM
644,2000,TX,DEM
580,2000,TX,REP
824,2000,UT,REP
876,2000,VA,REP
789,2000,VI,DEM
1876,2000,WA,REP
1725,2000,WA,REP
1496,2000,WA,REP
1791,2000,WA,REP
609,2000,WI,DEM
1261,2000,WI,DEM
851,2000,WY,REP
545,2000,AK,REP
896,2000,AL,REP
1608,2000,AL,REP
652,2000,AL,DEM
2,2000,AL,REP
997,2000,AL,DEM
650,2000,AR,DEM
1734,2000,AR,DEM
1186,2000,AR,REP
1772,2000,AZ,REP
1140,2000,CA,REP
1439,2000,CA,DEM
888,2000,CA,DEM
1754,2000,CA,DEM
1793,2000,CA,DEM
1271,2000,CA,REP
1442,2000,CA,DEM
1029,2000,CA,REP
1859,2000,CA,DEM
465,2000,CA,DEM
912,2000,CA,REP
1624,2000,CA,REP
710,2000,CA,DEM
1433,2000,CA,DEM
430,2000,CA,REP
591,2000,CA,DEM
441,2000,CA,DEM
1680,2000,CO,DEM
124,2000,CO,DEM
1712,2000,CO,DEM
1669,2000,CO,REP
1131,2000,CO,REP
691,2000,FL,DEM
871,2000,FL,DEM
1908,2000,FL,REP
1044,2000,FL,DEM
1872,2000,FL,DEM
292,2000,GA,DEM
1050,2000,GA,REP
1208,2000,GA,DEM
550,2000,HI,DEM
1445,2000,HI,DEM
1304,2000,IA,REP
687,2000,IA,DEM
1199,2000,IL,DEM
1191,2000,IL,REP
815,2000,IL,DEM
1630,2000,IL,DEM
845,2000,IL,REP
1117,2000,IL,REP
1544,2000,IN,REP
1099,2000,IN,DEM
767,2000,IN,DEM
1201,2000,IN,DEM
346,2000,KS,REP
1646,2000,KS,REP
1731,2000,KS,REP
612,2000,KY,DEM
1503,2000,KY,REP
996,2000,KY,REP
1325,2000,LA,REP
1820,2000,LA,REP
825,2000,LA,REP
603,2000,LA,REP
1214,2000,LA,DEM
315,2000,MA,DEM
263,2000,MA,DEM
1451,2000,MA,DEM
1771,2000,MA,DEM
65,2000,MD,DEM
1428,2000,MD,DEM
116,2000,MD,DEM
574,2000,ME,DEM
565,2000,ME,DEM
98,2000,MI,DEM
504,2000,MI,REP
1253,2000,MI,DEM
1819,2000,MI,DEM
478,2000,MI,DEM
676,2000,MI,DEM
341,2000,MI,REP
1254,2000,MI,DEM
899,2000,MI,DEM
1836,2000,MN,DEM
1513,2000,MN,DEM
1039,2000,MO,DEM
1714,2000,MO,DEM
863,2000,MO,DEM
32,2000,MO,REP
947,2000,MO,REP
958,2000,MS,DEM
1458,2000,MS,DEM
1558,2000,MS,REP
1147,2000,MT,REP
959,2000,NC,DEM
398,2000,NC,DEM
1489,2000,NC,DEM
1627,2000,NC,DEM
1133,2000,NC,DEM
607,2000,NC,REP
108,2000,ND,REP
1777,2000,NH,REP
1182,2000,NJ,DEM
374,2000,NJ,DEM
1633,2000,NJ,DEM
1530,2000,NJ,REP
281,2000,NJ,REP
1167,2000,NJ,DEM
1590,2000,NM,REP
1043,2000,NV,REP
471,2000,NY,DEM
1387,2000,NY,DEM
994,2000,NY,DEM
1736,2000,NY,DEM
402,2000,NY,DEM
1866,2000,NY,DEM
1048,2000,NY,REP
1176,2000,NY,REP
1283,2000,NY,DEM
1770,2000,OH,DEM
1664,2000,OH,DEM
1591,2000,OH,REP
1511,2000,OH,DEM
1766,2000,OH,DEM
1279,2000,OH,DEM
1855,2000,OK,REP
941,2000,OK,REP
515,2000,OR,REP
30,2000,OR,DEM
123,2000,OR,DEM
1169,2000,OR,DEM
1554,2000,PA,REP
1907,2000,PA,DEM
1705,2000,PA,REP
1398,2000,PA,REP
1479,2000,PA,DEM
389,2000,PA,REP
1059,2000,PA,REP
1873,2000,RI,DEM
1744,2000,SC,REP
890,2000,SC,DEM
492,2000,SD,REP
1209,2000,TN,REP
1004,2000,TN,DEM
1596,2000,TX,DEM
778,2000,TX,DEM
1652,2000,TX,DEM
1884,2000,TX,DEM
10,2000,TX,REP
1824,2000,TX,DEM
1040,2000,TX,DEM
578,2000,TX,REP
42,2000,TX,REP
705,2000,TX,DEM
1289,2000,TX,DEM
191,2000,TX,REP
1297,2000,TX,REP
1918,2000,TX,DEM
225,2000,TX,DEM
1057,2000,TX,DEM
476,2000,TX,REP
1539,2000,TX,REP
1024,2000,TX,DEM
753,2000,UT,REP
456,2000,VA,DEM
1559,2000,VA,DEM
1058,2000,VA,IND
1894,2000,VA,REP
600,2000,WA,DEM
1002,2000,WA,DEM
897,2000,WA,DEM
472,2000,WA,DEM
586,2000,WI,DEM
266,2000,WI,DEM
1514,2000,WI,DEM
1218,2000,WI,DEM
1583,2000,WV,DEM
490,2000,CA,DEM
1379,2000,CA,DEM
1520,2000,CA,REP
977,2000,CA,DEM
379,2000,CA,DEM
289,2000,CA,DEM
154,2000,CA,DEM
1803,2000,CA,REP
367,2000,CA,REP
62,2000,CA,DEM
902,2000,CA,DEM
357,2000,CA,DEM
918,2000,CA,REP
1281,2000,CA,REP
205,2000,CA,DEM
1317,2000,CA,REP
838,2000,CA,REP
1437,2000,CA,REP
1172,2000,CA,REP
420,2000,CA,REP
679,2000,CA,REP
1826,2000,CO,DEM
1789,2000,CO,REP
285,2000,CT,DEM
1698,2000,CT,REP
1756,2000,FL,REP
1064,2000,FL,REP
1223,2000,FL,DEM
292,2000,GA,REP
240,2000,GA,REP
468,2000,ID,REP
1597,2000,IL,DEM
447,2000,IL,DEM
1564,2000,IL,REP
1569,2000,IL,REP
655,2000,IL,REP
1557,2000,IL,DEM
832,2000,IL,DEM
1566,2000,IL,DEM
1546,2000,IN,REP
1146,2000,IN,DEM
1460,2000,KS,DEM
1338,2000,KY,DEM
1396,2000,LA,REP
358,2000,MA,DEM
63,2000,MA,DEM
908,2000,MA,DEM
1046,2000,MD,REP
814,2000,MI,DEM
1647,2000,MN,DEM
273,2000,MN,REP
1531,2000,MS,REP
1797,2000,MS,DEM
1883,2000,MT,DEM
1409,2000,NC,DEM
1126,2000,NC,REP
1795,2000,NC,REP
646,2000,NE,REP
1153,2000,NE,DEM
1800,2000,NE,REP
372,2000,NJ,DEM
474,2000,NJ,REP
181,2000,NJ,REP
982,2000,NJ,REP
1634,2000,NJ,REP
1914,2000,NJ,REP
1887,2000,NM,REP
503,2000,NM,DEM
648,2000,NV,DEM
334,2000,NY,DEM
1842,2000,NY,CRV
112,2000,NY,DEM
1359,2000,NY,DEM
1865,2000,NY,DEM
1010,2000,NY,REP
151,2000,NY,DEM
302,2000,NY,DEM
990,2000,NY,DEM
1780,2000,NY,REP
1419,2000,NY,DEM
1846,2000,NY,REP
1598,2000,NY,REP
1738,2000,NY,REP
91,2000,NY,REP
1540,2000,NY,REP
76,2000,OH,REP
1096,2000,OH,DEM
1047,2000,OH,REP
1228,2000,OH,DEM
1882,2000,OH,REP
1901,2000,OR,DEM
913,2000,PA,REP
1701,2000,PA,REP
498,2000,PA,REP
552,2000,PR,DEM
1348,2000,RI,REP
749,2000,SC,REP
881,2000,SC,REP
719,2000,TN,REP
144,2000,TN,REP
1790,2000,TN,DEM
937,2000,TX,DEM
1659,2000,TX,DEM
1758,2000,TX,DEM
1056,2000,TX,DEM
1620,2000,TX,DEM
442,2000,VT,IND
325,2000,WA,DEM
11,2000,WI,DEM
1074,2000,WI,REP
436,2000,WI,REP
1632,2000,WI,REP
458,2000,WI,REP
1291,2000,US,
1473,2000,AK,REP
160,2000,CA,DEM
711,2000,CO,REP
748,2000,CO,REP
904,2000,CT,DEM
1381,2000,GA,REP
1441,2000,GA,DEM
558,2000,HI,DEM
192,2000,IA,REP
842,2000,ID,REP
86,2000,IN,REP
1006,2000,KY,DEM
1870,2000,MN,DFL
1547,2000,MN,DFL
1719,2000,NH,REP
378,2000,NM,REP
1168,2000,NY,DEM
855,2000,NY,REP
804,2000,NY,DEM
900,2000,NY,REP
1501,2000,OK,REP
1274,2000,PA,DEM
549,2000,SD,REP
1063,2000,WA,REP
1760,2000,AK,REP
40,2000,CA,DEM
1692,2000,CA,REP
751,2000,CA,REP
196,2000,FL,REF
1070,2000,FL,REP
1506,2000,GA,DEM
836,2000,GA,REP
1244,2000,ID,REP
324,2000,KY,REP
878,2000,MN,DFL
970,2000,NC,REP
911,2000,ND,DEM
1077,2000,NH,REP
1298,2000,NJ,DEM
659,2000,NM,DEM
983,2000,NY,DEM
883,2000,OH,REP
1893,2000,PA,DEM
641,2000,UT,REP
355,2000,WA,DEM
724,2000,AR,DEM
1282,2000,AZ,REP
1194,2000,HI,DEM
1107,2000,IA,DEM
1339,2000,IN,REP
1230,2000,IN,DEM
906,2000,KS,REP
1224,2000,LA,DEM
1252,2000,MA,DEM
1732,2000,ME,REP
551,2000,MI,REP
765,2000,MI,DEM
1068,2000,MN,REP
611,2000,MN,REF
584,2000,MO,REP
1874,2000,MO,DEM
1052,2000,OH,DEM
239,2000,OK,REP
1397,2000,OK,DEM
1657,2000,PA,REP
1164,2000,SC,DEM
1062,2000,TN,DEM
1805,2000,TN,REP
1023,2000,TN,REP
1101,2000,TX,DEM
1189,2000,TX,REP
572,2000,TX,DEM
288,2000,VT,DEM
1618,2000,WV,DEM
1801,2000,WY,REP
464,2000,AL,REP
460,2000,AL,REP
1188,2000,AR,REP
318,2000,AZ,REP
563,2000,CO,REP
1066,2000,FL,DEM
707,2000,GA,REP
800,2000,GA,DEM
1392,2000,ID,REP
1446,2000,ID,DEM
145,2000,IL,DEM
415,2000,KS,REP
715,2000,KS,REP
1015,2000,KS,REP
698,2000,LA,DEM
1291,2000,LA,DEM
1245,2000,MA,DEM
1658,2000,MD,DEM
340,2000,MD,DEM
93,2000,ME,REP
699,2000,ME,DEM
1606,2000,MI,DEM
673,2000,MO,REP
1424,2000,MT,DEM
822,2000,ND,DEM
1091,2000,NE,REP
1493,2000,NE,DEM
1781,2000,NH,DEM
1815,2000,NJ,DEM
407,2000,NV,DEM
1471,2000,NY,DEM
682,2000,OK,DEM
1528,2000,OR,REP
1721,2000,OR,REP
540,2000,OR,DEM
1742,2000,PA,REP
773,2000,RI,REP
1545,2000,RI,DEM
404,2000,RI,DEM
865,2000,SD,DEM
1220,2000,SD,DEM
1067,2000,TX,REP
720,2000,TX,DEM
213,2000,UT,REP
520,2000,VA,DEM
1268,2000,WI,DEM
743,2000,WV,DEM
1845,2000,WY,REP
152,2000,WY,REP
1132,2000,AL,DEM
1573,2000,AR,DEM
1320,2000,CT,DEM
654,2000,DE,DEM
67,2000,DE,DEM
1349,2000,FL,REP
359,2000,FL,DEM
628,2000,IN,DEM
1235,2000,KS,REP
726,2000,KY,REP
810,2000,ME,REP
1313,2000,MI,DEM
685,2000,MN,REP
925,2000,MN,REP
87,2000,MS,REP
1335,2000,MS,REP
625,2000,MT,DEM
731,2000,MT,REP
1137,2000,NC,REP
940,2000,NC,DEM
969,2000,NE,DEM
1251,2000,NE,DEM
999,2000,NJ,DEM
831,2000,NJ,DEM
907,2000,NM,REP
718,2000,NV,DEM
952,2000,NV,REP
452,2000,NY,DEM
1837,2000,OH,REP
683,2000,OK,DEM
1683,2000,PA,DEM
774,2000,RI,REP
1809,2000,SC,REP
1193,2000,SC,REP
1567,2000,SD,REP
1278,2000,TX,DEM
1852,2000,VA,REP
1613,2000,VA,DEM
564,2000,VA,REP
1206,2000,VT,REP
980,2000,WI,DEM
843,2002,AL,DEM
867,2002,AL,DEM
1629,2002,AR,DEM
971,2002,AS,DEM
164,2002,AZ,REP
1607,2002,CA,REP
1293,2002,CA,DEM
910,2002,CA,REP
821,2002,CA,DEM
229,2002,CA,DEM
909,2002,CA,DEM
449,2002,CA,DEM
1737,2002,CA,DEM
853,2002,CA,REP
242,2002,CA,REP
122,2002,CA,DEM
1037,2002,CT,DEM
1708,2002,CT,REP
125,2002,CT,DEM
1019,2002,CT,REP
365,2002,DC,DEM
111,2002,FL,REP
1240,2002,FL,REP
1697,2002,FL,REP
1576,2002,FL,REP
423,2002,FL,REP
1323,2002,GA,REP
1366,2002,GA,DEM
1507,2002,IA,REP
1521,2002,ID,REP
1512,2002,IL,DEM
271,2002,IL,REP
839,2002,IL,REP
1221,2002,IL,REP
1360,2002,IL,REP
338,2002,IN,REP
1623,2002,IN,DEM
1250,2002,IN,REP
418,2002,KY,REP
512,2002,LA,REP
1205,2002,LA,DEM
1794,2002,LA,REP
1165,2002,LA,REP
1016,2002,MA,DEM
643,2002,MD,REP
1465,2002,MD,REP
1625,2002,MI,REP
747,2002,MI,REP
1143,2002,MI,DEM
1585,2002,MN,REP
1247,2002,MN,REP
323,2002,MN,DEM
798,2002,MO,DEM
559,2002,MO,REP
194,2002,MO,REP
1592,2002,MT,REP
616,2002,NE,REP
1519,2002,NE,REP
1913,2002,NH,REP
622,2002,NH,REP
573,2002,NJ,DEM
377,2002,NJ,DEM
1602,2002,NM,DEM
1713,2002,NM,REP
1565,2002,NV,REP
1083,2002,NY,REP
241,2002,NY,DEM
459,2002,NY,DEM
1154,2002,OH,REP
33,2002,OH,REP
493,2002,OH,REP
766,2002,OK,DEM
1000,2002,PA,DEM
1115,2002,PA,REP
1232,2002,PA,DEM
841,2002,PA,DEM
1561,2002,PA,REP
282,2002,RI,DEM
712,2002,SC,REP
1094,2002,TX,DEM
115,2002,TX,REP
1765,2002,TX,REP
1853,2002,TX,DEM
1105,2002,UT,REP
1375,2002,UT,DEM
1518,2002,UT,DEM
872,2002,VA,REP
1679,2002,VA,REP
666,2002,VA,REP
756,2002,VA,REP
1464,2002,VA,DEM
284,2002,WA,DEM
1555,2002,WI,REP
61,2002,WV,REP
678,2002,AL,REP
967,2002,AL,REP
419,2002,AL,REP
594,2002,AL,REP
1149,2002,AL,DEM
1288,2002,AR,DEM
1617,2002,AR,REP
36,2002,AR,REP
895,2002,AR,REP
827,2002,AZ,DEM
1594,2002,AZ,REP
1269,2002,AZ,REP
1534,2002,AZ,DEM
200,2002,AZ,DEM
601,2002,CA,REP
1898,2002,CA,DEM
490,2002,CA,REP
1562,2002,CA,REP
759,2002,CA,DEM
1581,2002,CA,REP
1411,2002,CA,REP
649,2002,CA,DEM
1314,2002,CA,DEM
1108,2002,CA,DEM
1370,2002,CA,DEM
18,2002,CA,DEM
1856,2002,CA,DEM
429,2002,CA,DEM
59,2002,CA,REP
1823,2002,CA,DEM
440,2002,CA,DEM
1256,2002,CA,REP
236,2002,CA,REP
1527,2002,CA,REP
486,2002,CA,DEM
507,2002,CA,DEM
987,2002,CA,DEM
88,2002,CO,REP
1407,2002,CO,REP
1480,2002,CO,REP
632,2002,CO,REP
1249,2002,CT,DEM
107,2002,CT,DEM
1219,2002,CT,REP
770,2002,DE,REP
752,2002,FL,REP
978,2002,FL,REP
342,2002,FL,REP
48,2002,FL,DEM
1012,2002,FL,REP
714,2002,FL,REP
1808,2002,FL,DEM
339,2002,FL,REP
658,2002,FL,REP
1436,2002,FL,REP
1111,2002,FL,REP
892,2002,FL,DEM
1421,2002,FL,DEM
1422,2002,FL,DEM
894,2002,FL,REP
212,2002,FL,DEM
134,2002,FL,REP
1258,2002,GA,REP
26,2002,GA,DEM
1356,2002,GA,DEM
775,2002,GA,REP
884,2002,GA,REP
1413,2002,GA,DEM
1049,2002,GA,REP
732,2002,GA,REP
455,2002,GA,DEM
1829,2002,GU,DEM
37,2002,GU,DEM
206,2002,HI,DEM
769,2002,HI,DEM
1486,2002,IA,DEM
269,2002,IA,REP
1751,2002,ID,DEM
109,2002,ID,REP
434,2002,IL,DEM
1324,2002,IL,DEM
945,2002,IL,DEM
204,2002,IL,DEM
629,2002,IL,DEM
968,2002,IL,REP
964,2002,IL,DEM
466,2002,IL,REP
788,2002,IN,REP
740,2002,IN,REP
734,2002,IN,REP
1735,2002,IN,REP
869,2002,KY,REP
596,2002,KY,DEM
562,2002,LA,REP
1516,2002,MA,DEM
667,2002,MA,REP
1420,2002,MA,DEM
1813,2002,MA,REP
308,2002,MA,DEM
886,2002,MA,DEM
433,2002,MD,DEM
230,2002,MD,DEM
1905,2002,MD,DEM
620,2002,MD,REP
506,2002,MD,DEM
1430,2002,ME,DEM
1395,2002,MI,REP
1773,2002,MI,DEM
1159,2002,MI,REP
1727,2002,MI,REP
610,2002,MI,DEM
793,2002,MI,REP
1266,2002,MI,REP
291,2002,MI,DEM
1443,2002,MN,DFL
1346,2002,MN,DEM
385,2002,MN,DFL
799,2002,NC,DEM
253,2002,NC,REP
606,2002,NC,DEM
55,2002,NC,REP
703,2002,NC,DEM
1857,2002,NC,DEM
1434,2002,NC,DEM
1563,2002,ND,DEM
695,2002,NH,REP
295,2002,NJ,REP
175,2002,NJ,REP
1018,2002,NJ,REP
335,2002,NJ,DEM
378,2002,NM,REP
510,2002,NY,DEM
661,2002,NY,DEM
1300,2002,NY,REP
268,2002,NY,REP
1316,2002,NY,CRV
1022,2002,NY,REP
1817,2002,NY,DEM
1523,2002,NY,DEM
310,2002,NY,DEM
356,2002,NY,DEM
1405,2002,NY,REP
669,2002,NY,REP
1151,2002,NY,DEM
1580,2002,NY,REP
502,2002,OH,REP
1526,2002,OH,REP
257,2002,OH,DEM
1160,2002,OH,REP
1279,2002,OH,DEM
1234,2002,OH,REP
49,2002,OH,DEM
1572,2002,OH,REP
437,2002,OH,DEM
1774,2002,OK,REP
90,2002,OK,REP
1197,2002,OK,REP
159,2002,PA,DEM
913,2002,PA,REP
684,2002,PA,DEM
1264,2002,PA,DEM
1161,2002,PA,DEM
1041,2002,PA,REP
1076,2002,PA,REP
467,2002,PA,REP
12,2002,PA,REP
1014,2002,PA,REP
1361,2002,PA,DEM
1038,2002,PA,REP
354,2002,PA,REP
1373,2002,PA,DEM
1626,2002,PR,OTH
85,2002,SC,DEM
536,2002,SC,REP
617,2002,SC,REP
1193,2002,SC,REP
1745,2002,SC,DEM
1787,2002,SC,DEM
1203,2002,SD,REP
1141,2002,SD,DEM
1849,2002,TN,REP
101,2002,TN,DEM
28,2002,TN,REP
801,2002,TN,DEM
248,2002,TX,DEM
251,2002,TX,REP
461,2002,TX,REP
219,2002,TX,REP
675,2002,TX,REP
114,2002,TX,DEM
636,2002,TX,DEM
54,2002,TX,REP
1517,2002,TX,DEM
198,2002,TX,DEM
15,2002,TX,REP
70,2002,TX,REP
25,2002,UT,REP
1841,2002,UT,REP
623,2002,VA,REP
1711,2002,VA,DEM
168,2002,VA,REP
186,2002,VA,REP
688,2002,VA,DEM
1020,2002,VI,IND
1425,2002,WA,REP
1118,2002,WA,REP
1195,2002,WA,DEM
923,2002,WA,REP
1497,2002,WI,REP
618,2002,WI,DEM
1455,2002,WV,DEM
746,2002,AL,REP
401,2002,AS,REP
439,2002,AZ,REP
1693,2002,AZ,REP
174,2002,AZ,REP
1127,2002,AZ,REP
297,2002,CA,DEM
158,2002,CA,DEM
1686,2002,CA,REP
523,2002,CA,DEM
681,2002,CA,REP
656,2002,CA,REP
1357,2002,CT,DEM
1667,2002,FL,REP
1868,2002,FL,REP
1001,2002,FL,REP
864,2002,GA,DEM
615,2002,GA,REP
1504,2002,GA,REP
1032,2002,IA,REP
1295,2002,IA,REP
782,2002,ID,REP
663,2002,IL,DEM
120,2002,IL,DEM
1869,2002,IL,REP
1284,2002,IL,REP
511,2002,IN,DEM
1408,2002,IN,REP
1739,2002,IN,REP
1175,2002,IN,REP
1810,2002,KS,REP
532,2002,KY,REP
1318,2002,KY,REP
326,2002,MA,DEM
1811,2002,MA,DEM
943,2002,MD,REP
604,2002,ME,DEM
942,2002,MI,REP
1612,2002,MI,DEM
1087,2002,MN,REP
1388,2002,MO,DEM
1183,2002,MO,REP
533,2002,MS,REP
488,2002,MS,DEM
1025,2002,NC,REP
806,2002,NC,REP
1485,2002,NC,REP
1666,2002,NJ,REP
1003,2002,NY,DEM
553,2002,NY,DEM
1242,2002,NY,REP
900,2002,NY,RTL
396,2002,OH,REP
848,2002,OH,REP
1818,2002,OH,IND
1498,2002,OH,REP
1286,2002,OH,REP
1294,2002,OK,REP
807,2002,OK,REP
1858,2002,OK,REP
303,2002,OK,REP
1867,2002,PA,REP
1158,2002,PA,DEM
140,2002,PA,DEM
951,2002,PA,REP
1248,2002,RI,DEM
443,2002,SC,REP
190,2002,SC,REP
1061,2002,TN,DEM
1148,2002,TN,REP
873,2002,TN,DEM
136,2002,TX,DEM
491,2002,TX,REP
819,2002,TX,REP
360,2002,TX,REP
96,2002,TX,REP
880,2002,TX,REP
738,2002,TX,DEM
644,2002,TX,DEM
580,2002,TX,REP
824,2002,UT,REP
876,2002,VA,REP
789,2002,VI,DEM
1876,2002,WA,REP
1496,2002,WA,REP
1791,2002,WA,REP
1261,2002,WI,DEM
851,2002,WY,REP
545,2002,AK,REP
896,2002,AL,REP
1608,2002,AL,REP
2,2002,AL,REP
